rowLabel	maxf0	minf0	excursion_size	meanf0	finalf0	mean_intensity	duration	max_velocity	final_velocity	maxf0_loc_ms	maxf0_loc_ratio
p2_ko_H1	150.41410407650503	145.08936574412448	0.6239768496151781	146.91836082558837	146.45545779757018	83.18806839175302	69.91413942441227	-8.643980829840013	-4.6389292640594135	0	0
p1_ko_H2	132.77092272316668	131.79046482848952	0.1283187903996561	132.48670916636684	132.74701688359963	79.83444331470925	59.642393821775386	-26.820027136302606	-1.8770568928954765	27.918501107677685	0.46809826565822155
p2_ko_H2	135.18219488037903	132.41214629420375	0.3584361099858073	133.0561477021269	132.84760716389815	81.32563853709051	59.973740454125846	6.99933276441908	4.644799779392988	0	0
p1_to_H1	152.92253127739403	147.41457090020708	0.6350622497375715	149.9415534154773	150.51598521937984	79.74514371779765	50.03334148383942	27.585435484206144	2.6626105495220256	0	0
p2_to_H1	153.0538883119228	148.82420447734822	0.48516616995835893	150.40564179231896	150.04576676917762	81.08103742318949	69.58279279209023	-7.187502520502562	-3.932113072872267	0	0
p1_to_H2	140.07607627469164	139.4616608582529	0.07610411481872159	139.89738928925183	139.93620996956122	81.22236377715205	50.36468811616146	-18.66211654420025	-2.9397353935452135	0	0
p2_to_H2	142.1807900361071	138.20834436666118	0.49058201965871717	138.94642623397934	138.45379395539751	80.96065470882164	59.642393821775386	-4.082267283926954	0.4992698136805402	0	0
p1_ti_M1	152.81365204351263	147.78275939476197	0.5795455743859712	150.27042822638597	150.42480689409365	82.07268888713523	59.642393821775386	20.615527974254032	-2.251495205471497	0	0
p2_ti_M1	139.06616571732638	128.00972358542882	1.434216709042607	131.74164410627904	131.61298041514087	77.8184016691726	59.973740454097424	-41.694442326536304	-1.122899547340488	0	0
p1_ti_M2	137.48596787009004	133.8991420610784	0.45765197500438415	135.3552762002557	135.9086043660457	80.0964758790993	50.36468811616146	9.17748477468009	-3.1365043523488114	0	0
p2_ti_M2	122.26324943924679	117.88073385619283	0.6319544260010752	119.49724377717182	118.77774056556713	77.93917282749776	69.91413942441227	-35.84779674362948	0.4723011542646445	0	0
p1_koo_M1	143.65091931011614	140.34009920607895	0.40367925871214716	143.31543624839838	143.64217496379456	80.48413650846852	50.033341483811	47.95843339795771	5.832179960345252	15.61519277743173	0.31209574084681607
p2_koo_M1	127.16013751913894	120.11611969569509	0.9866004810173874	122.09071715319637	120.71166900743319	81.11207163429799	69.58279279206181	-49.23713064170666	-2.542822092707003	0	0
p1_koo_M2	132.76599682899933	128.73147503409083	0.5342503500481577	131.46076674244208	132.14027464335211	80.3168163537226	50.033341483811	19.758013973210904	-2.0816694566007823	0	0
p2_koo_M2	123.65848674314284	116.4629951897008	1.0378755417147807	118.64120131486239	119.68953821311113	79.39211065474848	50.033341483811	-30.756293860050373	-3.806508346857052	0	0
p1_to_L1	152.10139302874012	148.1592559870777	0.4546152862888695	150.12002631298344	150.63028967657775	81.52116705549022	60.305087086447884	62.33371441138979	-2.4600387643532304	0	0
p2_to_L1	135.24292136444637	110.46671772062736	3.50329579850652	124.50067334025381	126.20570130416228	80.41670653109541	59.973740454125846	-60.26011277823259	-7.453506731520649	0	0
p1_to_L2	142.05951509567655	139.57072832695272	0.3059887679700424	139.88354774717493	139.75552138340353	80.13089830335078	40.09294251352458	34.504103304215164	13.42614085637907	0	0
